Year,Level,Division,Test,RawScore,Percentile
2025,1,Outside Experience,Total Score,64,17
2025,1,Outside Experience,Total Score,65,18
2025,1,Outside Experience,Total Score,66,19
2025,1,Outside Experience,Total Score,67,20
2025,1,Outside Experience,Total Score,68,21
2025,1,Outside Experience,Total Score,69,22
2025,1,Outside Experience,Total Score,70,23
2025,1,Outside Experience,Total Score,71,24
2025,1,Outside Experience,Total Score,71,25
2025,1,Outside Experience,Total Score,72,26
2025,1,Outside Experience,Total Score,72,27
2025,1,Outside Experience,Total Score,73,28
2025,1,Outside Experience,Total Score,73,29
2025,1,Outside Experience,Total Score,74,30
2025,1,Outside Experience,Total Score,74,31
2025,1,Outside Experience,Total Score,74,32
2025,1,Outside Experience,Total Score,75,33
2025,1,Outside Experience,Total Score,75,34
2025,1,Outside Experience,Total Score,76,35
2025,1,Outside Experience,Total Score,76,36
2025,1,Outside Experience,Total Score,77,37
2025,1,Outside Experience,Total Score,78,38
2025,1,Outside Experience,Total Score,78,39
2025,1,Outside Experience,Total Score,79,40
2025,1,Outside Experience,Total Score,79,41
2025,1,Outside Experience,Total Score,80,42
2025,1,Outside Experience,Total Score,80,43
2025,1,Outside Experience,Total Score,81,44
2025,1,Outside Experience,Total Score,81,45
2025,1,Outside Experience,Total Score,81,46
2025,1,Outside Experience,Total Score,82,47
2025,1,Outside Experience,Total Score,82,48
2025,1,Outside Experience,Total Score,82,49
2025,1,Outside Experience,Total Score,83,50
2025,1,Outside Experience,Total Score,83,51
2025,1,Outside Experience,Total Score,84,52
2025,1,Outside Experience,Total Score,84,53
2025,1,Outside Experience,Total Score,84,54
2025,1,Outside Experience,Total Score,85,55
2025,1,Outside Experience,Total Score,85,56
2025,1,Outside Experience,Total Score,85,57
2025,1,Outside Experience,Total Score,85,58
2025,1,Outside Experience,Total Score,86,59
2025,1,Outside Experience,Total Score,86,60
2025,1,Outside Experience,Total Score,87,61
2025,1,Outside Experience,Total Score,87,62
2025,1,Outside Experience,Total Score,87,63
2025,1,Outside Experience,Total Score,88,64
2025,1,Outside Experience,Total Score,88,65
2025,1,Outside Experience,Total Score,88,66
2025,1,Outside Experience,Total Score,88,67
2025,1,Outside Experience,Total Score,89,68
2025,1,Outside Experience,Total Score,89,69
2025,1,Outside Experience,Total Score,89,70
2025,1,Outside Experience,Total Score,89,71
2025,1,Outside Experience,Total Score,90,72
2025,1,Outside Experience,Total Score,90,73
2025,1,Outside Experience,Total Score,90,74
2025,1,Outside Experience,Total Score,91,75
2025,1,Outside Experience,Total Score,91,76
2025,1,Outside Experience,Total Score,91,77
2025,1,Outside Experience,Total Score,92,78
2025,1,Outside Experience,Total Score,92,79
2025,1,Outside Experience,Total Score,92,80
2025,1,Outside Experience,Total Score,92,81
2025,1,Outside Experience,Total Score,92,82
2025,1,Outside Experience,Total Score,93,83
2025,1,Outside Experience,Total Score,93,84
2025,1,Outside Experience,Total Score,93,85
2025,1,Outside Experience,Total Score,94,86
2025,1,Outside Experience,Total Score,94,87
2025,1,Outside Experience,Total Score,94,88
2025,1,Outside Experience,Total Score,95,89
2025,1,Outside Experience,Total Score,95,90
2025,1,Outside Experience,Total Score,95,91
2025,1,Outside Experience,Total Score,96,92
2025,1,Outside Experience,Total Score,96,93
2025,1,Outside Experience,Total Score,96,94
2025,1,Outside Experience,Total Score,97,95
2025,1,Outside Experience,Total Score,97,96
2025,1,Outside Experience,Total Score,98,97
2025,1,Outside Experience,Total Score,98,98
2025,1,Outside Experience,Total Score,99,99
2025,1,Bilingual,Total Score,0,0
2025,1,Bilingual,Total Score,1,1
2025,1,Bilingual,Total Score,2,1
2025,1,Bilingual,Total Score,3,1
2025,1,Bilingual,Total Score,4,1
2025,1,Bilingual,Total Score,5,1
2025,1,Bilingual,Total Score,6,1
2025,1,Bilingual,Total Score,7,1
2025,1,Bilingual,Total Score,8,1
2025,1,Bilingual,Total Score,9,1
2025,1,Bilingual,Total Score,10,1
2025,1,Bilingual,Total Score,11,1
2025,1,Bilingual,Total Score,12,1
2025,1,Bilingual,Total Score,13,1
2025,1,Bilingual,Total Score,14,1
2025,1,Bilingual,Total Score,15,1
2025,1,Bilingual,Total Score,16,1
2025,1,Bilingual,Total Score,17,1
2025,1,Bilingual,Total Score,18,1
2025,1,Bilingual,Total Score,19,2
2025,1,Bilingual,Total Score,20,2
2025,1,Bilingual,Total Score,21,2
2025,1,Bilingual,Total Score,22,2
2025,1,Bilingual,Total Score,23,2
2025,1,Bilingual,Total Score,24,2
2025,1,Bilingual,Total Score,25,3
2025,1,Bilingual,Total Score,26,3
2025,1,Bilingual,Total Score,27,3
2025,1,Bilingual,Total Score,28,3
2025,1,Bilingual,Total Score,29,3
2025,1,Bilingual,Total Score,30,3
2025,1,Bilingual,Total Score,31,3
2025,1,Bilingual,Total Score,32,3
2025,1,Bilingual,Total Score,33,3
2025,1,Bilingual,Total Score,34,4
2025,1,Bilingual,Total Score,35,4
2025,1,Bilingual,Total Score,36,4
2025,1,Bilingual,Total Score,37,4
2025,1,Bilingual,Total Score,38,4
2025,1,Bilingual,Total Score,39,4
2025,1,Bilingual,Total Score,40,5
2025,1,Bilingual,Total Score,41,5
2025,1,Bilingual,Total Score,42,5
2025,1,Bilingual,Total Score,43,5
2025,1,Bilingual,Total Score,44,5
2025,1,Bilingual,Total Score,45,6
2025,1,Bilingual,Total Score,46,6
2025,1,Bilingual,Total Score,47,6
2025,1,Bilingual,Total Score,48,7
2025,1,Bilingual,Total Score,49,7
2025,1,Bilingual,Total Score,50,7
2025,1,Bilingual,Total Score,51,7
2025,1,Bilingual,Total Score,52,7
2025,1,Bilingual,Total Score,53,7
2025,1,Bilingual,Total Score,54,7
2025,1,Bilingual,Total Score,55,8
2025,1,Bilingual,Total Score,56,8
2025,1,Bilingual,Total Score,57,9
2025,1,Bilingual,Total Score,58,9
2025,1,Bilingual,Total Score,59,9
2025,1,Bilingual,Total Score,60,9
2025,1,Bilingual,Total Score,61,9
2025,1,Bilingual,Total Score,62,10
2025,1,Bilingual,Total Score,63,10
2025,1,Bilingual,Total Score,64,10
2025,1,Bilingual,Total Score,65,11
2025,1,Bilingual,Total Score,66,12
2025,1,Bilingual,Total Score,67,12
2025,1,Bilingual,Total Score,68,13
2025,1,Bilingual,Total Score,69,13
2025,1,Bilingual,Total Score,70,14
2025,1,Bilingual,Total Score,71,15
2025,1,Bilingual,Total Score,72,15
2025,1,Bilingual,Total Score,73,16
2025,1,Bilingual,Total Score,74,16
2025,1,Bilingual,Total Score,75,17
2025,1,Bilingual,Total Score,76,18
2025,1,Bilingual,Total Score,76,19
2025,1,Bilingual,Total Score,77,20
2025,1,Bilingual,Total Score,78,21
2025,1,Bilingual,Total Score,79,22
2025,1,Bilingual,Total Score,79,23
2025,1,Bilingual,Total Score,80,24
2025,1,Bilingual,Total Score,80,25
2025,1,Bilingual,Total Score,81,26
2025,1,Bilingual,Total Score,81,27
2025,1,Bilingual,Total Score,82,28
2025,1,Bilingual,Total Score,82,29
2025,1,Bilingual,Total Score,83,30
2025,1,Bilingual,Total Score,83,31
2025,1,Bilingual,Total Score,84,32
2025,1,Bilingual,Total Score,84,33
2025,1,Bilingual,Total Score,85,34
2025,1,Bilingual,Total Score,85,35
2025,1,Bilingual,Total Score,85,36
2025,1,Bilingual,Total Score,85,37
2025,1,Bilingual,Total Score,86,38
2025,1,Bilingual,Total Score,86,39
2025,1,Bilingual,Total Score,86,40
2025,1,Bilingual,Total Score,86,41
2025,1,Bilingual,Total Score,87,42
2025,1,Bilingual,Total Score,87,43
2025,1,Bilingual,Total Score,87,44
2025,1,Bilingual,Total Score,87,45
2025,1,Bilingual,Total Score,88,46
2025,1,Bilingual,Total Score,88,47
2025,1,Bilingual,Total Score,88,48
2025,1,Bilingual,Total Score,88,49
2025,1,Bilingual,Total Score,89,50
2025,1,Bilingual,Total Score,89,51
2025,1,Bilingual,Total Score,89,52
2025,1,Bilingual,Total Score,89,53
2025,1,Bilingual,Total Score,90,54
2025,1,Bilingual,Total Score,90,55
2025,1,Bilingual,Total Score,90,56
2025,1,Bilingual,Total Score,90,57
2025,1,Bilingual,Total Score,90,58
2025,1,Bilingual,Total Score,91,59
2025,1,Bilingual,Total Score,91,60
2025,1,Bilingual,Total Score,91,61
2025,1,Bilingual,Total Score,91,62
2025,1,Bilingual,Total Score,91,63
2025,1,Bilingual,Total Score,92,64
2025,1,Bilingual,Total Score,92,65
2025,1,Bilingual,Total Score,92,66
2025,1,Bilingual,Total Score,92,67
2025,1,Bilingual,Total Score,92,68
2025,1,Bilingual,Total Score,93,69
2025,1,Bilingual,Total Score,93,70
2025,1,Bilingual,Total Score,93,71
2025,1,Bilingual,Total Score,93,72
2025,1,Bilingual,Total Score,93,73
2025,1,Bilingual,Total Score,93,74
2025,1,Bilingual,Total Score,93,75
2025,1,Bilingual,Total Score,93,76
2025,1,Bilingual,Total Score,94,77
2025,1,Bilingual,Total Score,94,78
2025,1,Bilingual,Total Score,94,79
2025,1,Bilingual,Total Score,94,80
2025,1,Bilingual,Total Score,94,81
2025,1,Bilingual,Total Score,94,82
2025,1,Bilingual,Total Score,95,83
2025,1,Bilingual,Total Score,95,84
2025,1,Bilingual,Total Score,95,85
2025,1,Bilingual,Total Score,95,86
2025,1,Bilingual,Total Score,95,87
2025,1,Bilingual,Total Score,95,88
2025,1,Bilingual,Total Score,95,89
2025,1,Bilingual,Total Score,96,90
2025,1,Bilingual,Total Score,96,91
2025,1,Bilingual,Total Score,96,92
2025,1,Bilingual,Total Score,97,93
2025,1,Bilingual,Total Score,97,94
2025,1,Bilingual,Total Score,97,95
2025,1,Bilingual,Total Score,97,96
2025,1,Bilingual,Total Score,97,97
2025,1,Bilingual,Total Score,98,98
2025,1,Bilingual,Total Score,99,99
2025,2,Classroom Experience,Total Score,0,0
2025,2,Classroom Experience,Total Score,1,1
2025,2,Classroom Experience,Total Score,2,1
2025,2,Classroom Experience,Total Score,3,1
2025,2,Classroom Experience,Total Score,4,1
2025,2,Classroom Experience,Total Score,5,1
2025,2,Classroom Experience,Total Score,6,1
2025,2,Classroom Experience,Total Score,7,1
2025,2,Classroom Experience,Total Score,8,1
2025,2,Classroom Experience,Total Score,9,1
2025,2,Classroom Experience,Total Score,10,1
2025,2,Classroom Experience,Total Score,11,1
2025,2,Classroom Experience,Total Score,12,1
2025,2,Classroom Experience,Total Score,13,1
2025,2,Classroom Experience,Total Score,14,1
2025,2,Classroom Experience,Total Score,15,1
2025,2,Classroom Experience,Total Score,16,1
2025,2,Classroom Experience,Total Score,17,1
2025,2,Classroom Experience,Total Score,18,2
2025,2,Classroom Experience,Total Score,19,2
2025,2,Classroom Experience,Total Score,20,2
2025,2,Classroom Experience,Total Score,21,2
2025,2,Classroom Experience,Total Score,22,2
2025,2,Classroom Experience,Total Score,23,2
2025,2,Classroom Experience,Total Score,24,2
2025,2,Classroom Experience,Total Score,25,3
2025,2,Classroom Experience,Total Score,26,3
2025,2,Classroom Experience,Total Score,27,3
2025,2,Classroom Experience,Total Score,28,3
2025,2,Classroom Experience,Total Score,29,4
2025,2,Classroom Experience,Total Score,30,4
2025,2,Classroom Experience,Total Score,31,5
2025,2,Classroom Experience,Total Score,32,5
2025,2,Classroom Experience,Total Score,33,6
2025,2,Classroom Experience,Total Score,34,7
2025,2,Classroom Experience,Total Score,35,8
2025,2,Classroom Experience,Total Score,36,8
2025,2,Classroom Experience,Total Score,37,9
2025,2,Classroom Experience,Total Score,38,10
2025,2,Classroom Experience,Total Score,39,11
2025,2,Classroom Experience,Total Score,40,12
2025,2,Classroom Experience,Total Score,40,13
2025,2,Classroom Experience,Total Score,41,14
2025,2,Classroom Experience,Total Score,42,15
2025,2,Classroom Experience,Total Score,43,16
2025,2,Classroom Experience,Total Score,43,17
2025,2,Classroom Experience,Total Score,44,18
2025,2,Classroom Experience,Total Score,44,19
2025,2,Classroom Experience,Total Score,45,20
2025,2,Classroom Experience,Total Score,46,21
2025,2,Classroom Experience,Total Score,46,22
2025,2,Classroom Experience,Total Score,47,23
2025,2,Classroom Experience,Total Score,47,24
2025,2,Classroom Experience,Total Score,48,25
2025,2,Classroom Experience,Total Score,48,26
2025,2,Classroom Experience,Total Score,49,27
2025,2,Classroom Experience,Total Score,49,28
2025,2,Classroom Experience,Total Score,50,29
2025,2,Classroom Experience,Total Score,50,30
2025,2,Classroom Experience,Total Score,51,31
2025,2,Classroom Experience,Total Score,51,32
2025,2,Classroom Experience,Total Score,52,33
2025,2,Classroom Experience,Total Score,52,34
2025,2,Classroom Experience,Total Score,53,35
2025,2,Classroom Experience,Total Score,53,36
2025,2,Classroom Experience,Total Score,54,37
2025,2,Classroom Experience,Total Score,54,38
2025,2,Classroom Experience,Total Score,54,39
2025,2,Classroom Experience,Total Score,55,40
2025,2,Classroom Experience,Total Score,55,41
2025,2,Classroom Experience,Total Score,56,42
2025,2,Classroom Experience,Total Score,56,43
2025,2,Classroom Experience,Total Score,57,44
2025,2,Classroom Experience,Total Score,57,45
2025,2,Classroom Experience,Total Score,58,46
2025,2,Classroom Experience,Total Score,58,47
2025,2,Classroom Experience,Total Score,58,48
2025,2,Classroom Experience,Total Score,59,49
2025,2,Classroom Experience,Total Score,59,50
2025,2,Classroom Experience,Total Score,60,51
2025,2,Classroom Experience,Total Score,60,52
2025,2,Classroom Experience,Total Score,61,53
2025,2,Classroom Experience,Total Score,61,54
2025,2,Classroom Experience,Total Score,61,55
2025,2,Classroom Experience,Total Score,62,56
2025,2,Classroom Experience,Total Score,62,57
2025,2,Classroom Experience,Total Score,63,58
2025,2,Classroom Experience,Total Score,63,59
2025,2,Classroom Experience,Total Score,64,60
2025,2,Classroom Experience,Total Score,64,61
2025,2,Classroom Experience,Total Score,65,62
2025,2,Classroom Experience,Total Score,65,63
2025,2,Classroom Experience,Total Score,65,64
2025,2,Classroom Experience,Total Score,66,65
2025,2,Classroom Experience,Total Score,66,66
2025,2,Classroom Experience,Total Score,67,67
2025,2,Classroom Experience,Total Score,67,68
2025,2,Classroom Experience,Total Score,68,69
2025,2,Classroom Experience,Total Score,68,70
2025,2,Classroom Experience,Total Score,69,71
2025,2,Classroom Experience,Total Score,69,72
2025,2,Classroom Experience,Total Score,70,73
2025,2,Classroom Experience,Total Score,70,74
2025,2,Classroom Experience,Total Score,71,75
2025,2,Classroom Experience,Total Score,71,76
2025,2,Classroom Experience,Total Score,72,77
2025,2,Classroom Experience,Total Score,72,78
2025,2,Classroom Experience,Total Score,73,79
2025,2,Classroom Experience,Total Score,73,80
2025,2,Classroom Experience,Total Score,74,81
2025,2,Classroom Experience,Total Score,75,82
2025,2,Classroom Experience,Total Score,75,83
2025,2,Classroom Experience,Total Score,76,84
2025,2,Classroom Experience,Total Score,76,85
2025,2,Classroom Experience,Total Score,77,86
2025,2,Classroom Experience,Total Score,78,87
2025,2,Classroom Experience,Total Score,78,88
2025,2,Classroom Experience,Total Score,79,89
2025,2,Classroom Experience,Total Score,80,90
2025,2,Classroom Experience,Total Score,81,91
2025,2,Classroom Experience,Total Score,82,92
2025,2,Classroom Experience,Total Score,82,93
2025,2,Classroom Experience,Total Score,83,94
2025,2,Classroom Experience,Total Score,84,94
2025,2,Classroom Experience,Total Score,85,95
2025,2,Classroom Experience,Total Score,86,96
2025,2,Classroom Experience,Total Score,87,97
2025,2,Classroom Experience,Total Score,88,97
2025,2,Classroom Experience,Total Score,89,98
2025,2,Classroom Experience,Total Score,90,99
2025,2,Classroom Experience,Total Score,91,99
2025,2,Classroom Experience,Total Score,92,99
2025,2,Outside Experience,Total Score,0,0
2025,2,Outside Experience,Total Score,1,0
2025,2,Outside Experience,Total Score,2,0
2025,2,Outside Experience,Total Score,3,0
2025,2,Outside Experience,Total Score,4,0
2025,2,Outside Experience,Total Score,5,0
2025,2,Outside Experience,Total Score,6,0
2025,2,Outside Experience,Total Score,7,0
2025,2,Outside Experience,Total Score,8,0
2025,2,Outside Experience,Total Score,9,0
2025,2,Outside Experience,Total Score,10,1
2025,2,Outside Experience,Total Score,11,1
2025,2,Outside Experience,Total Score,12,1
2025,2,Outside Experience,Total Score,13,1
2025,2,Outside Experience,Total Score,14,1
2025,2,Outside Experience,Total Score,15,1
2025,2,Outside Experience,Total Score,16,1
2025,2,Outside Experience,Total Score,17,1
2025,2,Outside Experience,Total Score,18,1
2025,2,Outside Experience,Total Score,19,1
2025,2,Outside Experience,Total Score,20,1
2025,2,Outside Experience,Total Score,21,1
2025,2,Outside Experience,Total Score,22,1
2025,2,Outside Experience,Total Score,23,1
2025,2,Outside Experience,Total Score,24,1
2025,2,Outside Experience,Total Score,25,1
2025,2,Outside Experience,Total Score,26,1
2025,2,Outside Experience,Total Score,27,1
2025,2,Outside Experience,Total Score,28,1
2025,2,Outside Experience,Total Score,29,1
2025,2,Outside Experience,Total Score,30,1
2025,2,Outside Experience,Total Score,31,2
2025,2,Outside Experience,Total Score,32,2
2025,2,Outside Experience,Total Score,33,2
2025,2,Outside Experience,Total Score,34,2
2025,2,Outside Experience,Total Score,35,2
2025,2,Outside Experience,Total Score,36,2
2025,2,Outside Experience,Total Score,37,3
2025,2,Outside Experience,Total Score,38,3
2025,2,Outside Experience,Total Score,39,3
2025,2,Outside Experience,Total Score,40,4
2025,2,Outside Experience,Total Score,41,4
2025,2,Outside Experience,Total Score,42,4
2025,2,Outside Experience,Total Score,43,4
2025,2,Outside Experience,Total Score,44,5
2025,2,Outside Experience,Total Score,45,6
2025,2,Outside Experience,Total Score,46,6
2025,2,Outside Experience,Total Score,47,7
2025,2,Outside Experience,Total Score,48,8
2025,2,Outside Experience,Total Score,49,9
